DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,LOCATION,Cross Street,LAT,LON,Day of Week,Amount,Damage
2023-01-24,1430,18,Southeast,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,32,F,B,104.0,DRIVEWAY,512.0,MACE/PEPPER SPRAY,300 E  IMPERIAL                     HY,NO CROSS STREET,33.9271,-118.2659,2,0.0,0
2020-10-24,645,1,Central,354,THEFT OF IDENTITY,49,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,200 E  1ST                          ST,NO CROSS STREET,34.0512,-118.2419,6,0.0,0
2022-07-23,1500,7,Wilshire,624,BATTERY - SIMPLE ASSAULT,19,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",MELROSE                      AV,CURSON,34.0837,-118.3553,6,0.0,0
2021-03-09,1800,11,Northeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,5600    ASH                          ST,NO CROSS STREET,34.1119,-118.1963,2,950.0,1
2022-07-23,1720,8,West LA,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,406.0,OTHER STORE,999.0,NO WEAPON,10200    SANTA MONICA                 BL,NO CROSS STREET,34.0611,-118.4184,6,950.0,1
2021-12-18,1600,3,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),46,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,1000    BROWNING                     BL,NO CROSS STREET,34.0121,-118.2921,6,399.0,1
2023-04-09,720,12,77th Street,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,F,H,203.0,OTHER BUSINESS,107.0,OTHER FIREARM,5800 S  VERMONT                      AV,NO CROSS STREET,33.9856,-118.2915,7,0.0,0
2020-09-11,2200,1,Central,121,"RAPE, FORCIBLE",28,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700 W  7TH                          ST,NO CROSS STREET,34.0491,-118.2558,5,0.0,0
2020-01-14,2140,4,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,H,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",2700    BLANCHARD                    ST,NO CROSS STREET,34.0498,-118.2011,2,0.0,0
2022-11-03,2045,17,Devonshire,354,THEFT OF IDENTITY,45,M,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,17700    LASSEN                       ST,NO CROSS STREET,34.2504,-118.5198,4,0.0,0
2020-05-18,1200,19,Mission,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,F,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7800    WOODMAN                      AV,NO CROSS STREET,34.2127,-118.4309,1,0.0,0
2020-10-11,1055,5,Harbor,354,THEFT OF IDENTITY,31,F,H,203.0,OTHER BUSINESS,999.0,NO WEAPON,900    BAYCREST                     LN,NO CROSS STREET,33.7941,-118.2916,7,0.0,0
2022-10-06,1800,4,Hollenbeck,330,BURGLARY FROM VEHICLE,28,F,A,101.0,STREET,306.0,ROCK/THROWN OBJECT,1900    ZONAL                        AV,NO CROSS STREET,34.0611,-118.2087,4,2000.0,1
2021-07-01,1200,9,Van Nuys,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",73,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,14900    HAMLIN                       ST,NO CROSS STREET,34.1884,-118.464,4,20000.0,1
2020-07-26,1339,1,Central,761,BRANDISH WEAPON,18,M,H,102.0,SIDEWALK,207.0,OTHER KNIFE,400 S  SPRING                       ST,NO CROSS STREET,34.0482,-118.2489,7,0.0,0
2022-12-16,1800,20,Olympic,900,VIOLATION OF COURT ORDER,67,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1100 S  NORMANDIE                    AV,NO CROSS STREET,34.049,-118.3021,5,0.0,0
2021-11-12,1900,2,Rampart,662,"BUNCO, GRAND THEFT",41,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1400 W  TEMPLE                       ST,NO CROSS STREET,34.0673,-118.2566,5,20000.0,1
2021-09-20,1200,18,Southeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,9100    MENLO                        AV,NO CROSS STREET,33.9528,-118.2904,1,950.0,1
2020-06-14,7,17,Devonshire,320,"BURGLARY, ATTEMPTED",60,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,16400    SAN FERNANDO MISSION         BL,NO CROSS STREET,34.272,-118.4891,7,0.0,0
2022-04-04,1630,1,Central,753,DISCHARGE FIREARMS/SHOTS FIRED,40,F,H,108.0,PARKING LOT,102.0,HAND GUN,300 S  FIGUEROA                     ST,NO CROSS STREET,34.0542,-118.2566,1,0.0,0
2021-02-24,1300,5,Harbor,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,F,H,101.0,STREET,999.0,NO WEAPON,1900    BLINN                        AV,NO CROSS STREET,33.7988,-118.2464,3,950.0,1
2020-03-28,1100,14,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,F,X,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,600    HARBOR                       ST,NO CROSS STREET,33.9853,-118.4618,6,20000.0,1
2021-04-19,1900,13,Newton,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,47TH                         ST,PALOMA                       ST,34.0174,-118.2621,1,20000.0,1
2022-07-11,1,20,Olympic,662,"BUNCO, GRAND THEFT",33,M,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1000 S  SERRANO                      AV,NO CROSS STREET,34.0526,-118.3063,1,20000.0,1
2021-08-30,2110,8,West LA,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,F,X,501.0,SINGLE FAMILY DWELLING,207.0,OTHER KNIFE,3000    ROSCOMARE                    RD,NO CROSS STREET,34.1282,-118.4675,1,0.0,0
2020-04-21,130,18,Southeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),45,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",306.0,ROCK/THROWN OBJECT,300 W  92ND                         ST,NO CROSS STREET,33.9528,-118.2782,2,399.0,1
2022-04-29,400,2,Rampart,626,INTIMATE PARTNER - SIMPLE ASSAULT,56,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",2200 W  8TH                          ST,NO CROSS STREET,34.0554,-118.2789,5,0.0,0
2022-11-22,1800,2,Rampart,310,BURGLARY,35,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",800 S  CARONDELET                   ST,NO CROSS STREET,34.0568,-118.2821,2,10000.0,1
2022-03-07,800,15,N Hollywood,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,11100    VANOWEN                      ST,NO CROSS STREET,34.194,-118.3729,1,20000.0,1
2020-04-10,2344,15,N Hollywood,354,THEFT OF IDENTITY,38,M,H,301.0,GAS STATION,999.0,NO WEAPON,5200    COLFAX                       AV,NO CROSS STREET,34.1649,-118.3921,5,0.0,0
2020-11-13,1200,3,Southwest,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,64,M,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,3800    WESTSIDE                     AV,NO CROSS STREET,34.0164,-118.3312,5,0.0,0
2020-01-12,1530,4,Hollenbeck,310,BURGLARY,68,M,H,504.0,OTHER RESIDENCE,999.0,NO WEAPON,200 S  CONCORD                      ST,NO CROSS STREET,34.0364,-118.1976,7,10000.0,1
2020-01-10,1230,8,West LA,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),61,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",8500    SATURN                       ST,NO CROSS STREET,34.0516,-118.3762,5,399.0,1
2020-09-24,1400,7,Wilshire,813,CHILD ANNOYING (17YRS & UNDER),2,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,4600 W  17TH                         ST,NO CROSS STREET,34.0441,-118.3378,4,0.0,0
2021-10-01,1200,12,77th Street,662,"BUNCO, GRAND THEFT",51,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1600 W  51ST                         ST,NO CROSS STREET,33.9969,-118.3068,5,20000.0,1
2021-07-08,215,17,Devonshire,210,ROBBERY,29,M,H,203.0,OTHER BUSINESS,102.0,HAND GUN,20900    LASSEN                       ST,NO CROSS STREET,34.25,-118.5893,4,10000.0,1
2020-02-27,1,5,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,X,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,1000 W  15TH                         ST,NO CROSS STREET,33.7306,-118.299,4,900.0,1
2021-01-16,1400,12,77th Street,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,77TH                         ST,GRAND                        AV,33.9698,-118.2803,6,20000.0,1
2022-05-22,1700,20,Olympic,888,TRESPASSING,25,M,X,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,200 S  GRAMERCY                     PL,NO CROSS STREET,34.0711,-118.3128,7,0.0,0
2022-02-13,1750,19,Mission,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,21,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,8500    TOBIAS                       AV,NO CROSS STREET,34.2248,-118.4517,7,0.0,0
2023-06-21,1,7,Wilshire,649,DOCUMENT FORGERY / STOLEN FELONY,24,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,800 N  MARTEL                       AV,NO CROSS STREET,34.0853,-118.3512,3,0.0,0
2021-09-16,1350,1,Central,210,ROBBERY,0,M,X,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",700 S  BROADWAY,NO CROSS STREET,34.0444,-118.2541,4,10000.0,1
2023-04-02,1530,14,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",51,F,X,117.0,BEACH,999.0,NO WEAPON,17TH,OCEAN FRONT                  WK,33.9863,-118.4732,7,20000.0,1
2022-02-04,830,20,Olympic,310,BURGLARY,0,X,X,515.0,APARTMENT/CONDO COMMON LAUNDRY ROOM,999.0,NO WEAPON,300 S  NORMANDIE                    AV,NO CROSS STREET,34.0672,-118.3047,5,10000.0,1
2020-09-29,2200,4,Hollenbeck,251,SHOTS FIRED AT INHABITED DWELLING,85,M,H,501.0,SINGLE FAMILY DWELLING,106.0,UNKNOWN FIREARM,4900    LA CALANDRIA                 WY,NO CROSS STREET,34.0719,-118.1779,2,0.0,0
2020-09-20,100,3,Southwest,624,BATTERY - SIMPLE ASSAULT,19,F,H,210.0,RESTAURANT/FAST FOOD,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",2300 S  VERMONT                      AV,NO CROSS STREET,34.0349,-118.2959,7,0.0,0
2020-03-15,1840,15,N Hollywood,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0,M,W,108.0,PARKING LOT,511.0,VERBAL THREAT,4800    LANKERSHIM                   BL,NO CROSS STREET,34.1589,-118.3742,7,0.0,0
2021-12-23,1000,13,Newton,237,CHILD NEGLECT (SEE 300 W.I.C.),0,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,5400    ASCOT                        AV,NO CROSS STREET,33.9935,-118.2499,4,0.0,0
2020-05-06,1530,4,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),29,M,H,108.0,PARKING LOT,999.0,NO WEAPON,1500 N  SOTO                         ST,NO CROSS STREET,34.0609,-118.2052,3,20000.0,1
2022-01-27,231,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),49,M,H,101.0,STREET,999.0,NO WEAPON,400 N  AVENUE 64,NO CROSS STREET,34.1225,-118.1818,4,20000.0,1
2021-08-30,2250,20,Olympic,220,ATTEMPTED ROBBERY,37,M,H,108.0,PARKING LOT,102.0,HAND GUN,500 S  KENMORE                      AV,NO CROSS STREET,34.0642,-118.2966,1,2000.0,1
2020-01-14,615,12,77th Street,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",60TH                         ST,KENISTON,33.9854,-118.3417,2,0.0,0
2020-07-24,500,13,Newton,440,THEFT PLAIN - PETTY ($950 & UNDER),59,F,B,124.0,BUS STOP,999.0,NO WEAPON,1700 E  7TH                          ST,NO CROSS STREET,34.0348,-118.2359,5,950.0,1
2021-12-07,2130,11,Northeast,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,2900    WAVERLY                      DR,NO CROSS STREET,34.1094,-118.2653,2,950.0,1
2022-05-08,1930,20,Olympic,624,BATTERY - SIMPLE ASSAULT,37,M,W,402.0,MARKET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",600 S  WESTERN                      AV,NO CROSS STREET,34.061,-118.3091,7,0.0,0
2021-11-02,1410,14,Pacific,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,102.0,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,00    ROSE                         AV,NO CROSS STREET,33.9946,-118.4805,2,900.0,1
2020-12-04,2000,12,77th Street,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,H,208.0,AUTO SALES LOT,999.0,NO WEAPON,4700 S  NORMANDIE                    AV,NO CROSS STREET,34.0001,-118.3002,5,20000.0,1
2022-08-27,1100,18,Southeast,901,VIOLATION OF RESTRAINING ORDER,50,F,B,102.0,SIDEWALK,515.0,PHYSICAL PRESENCE,10100    BEACH                        ST,NO CROSS STREET,33.945,-118.2413,6,0.0,0
2022-10-30,1900,14,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",73,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,900    DICKSON                      ST,NO CROSS STREET,33.9871,-118.4503,7,20000.0,1
2021-11-21,2310,12,77th Street,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",56TH                         ST,WESTERN                      AV,33.9915,-118.3089,7,0.0,0
2023-01-28,2100,18,Southeast,761,BRANDISH WEAPON,17,F,H,203.0,OTHER BUSINESS,511.0,VERBAL THREAT,11200 S  CENTRAL                      AV,NO CROSS STREET,33.9328,-118.2542,6,0.0,0
2021-10-15,1535,21,Topanga,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",32,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,21400    SATICOY                      ST,NO CROSS STREET,34.2119,-118.6017,5,0.0,0
2022-11-23,850,21,Topanga,761,BRANDISH WEAPON,66,M,W,301.0,GAS STATION,102.0,HAND GUN,8300    DE SOTO                      AV,NO CROSS STREET,34.2199,-118.5885,3,0.0,0
2021-10-16,1700,6,Hollywood,624,BATTERY - SIMPLE ASSAULT,37,F,H,518.0,TRANSITIONAL HOUSING/HALFWAY HOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1900 N  BEACHWOOD                    DR,NO CROSS STREET,34.1052,-118.3213,6,0.0,0
2021-02-05,2200,8,West LA,480,BIKE - STOLEN,36,M,W,116.0,OTHER/OUTSIDE,999.0,NO WEAPON,11700    IDAHO                        AV,NO CROSS STREET,34.0425,-118.4552,5,2000.0,1
2020-01-24,2100,11,Northeast,350,"THEFT, PERSON",34,M,W,969.0,MTA - GOLD LINE - HERITAGE SQ,999.0,NO WEAPON,3500    PASADENA                     AV,NO CROSS STREET,34.0867,-118.2127,5,0.0,0
2022-12-01,1848,7,Wilshire,648,ARSON,0,X,X,203.0,OTHER BUSINESS,506.0,FIRE,8400    BEVERLY                      BL,NO CROSS STREET,34.0761,-118.3732,4,0.0,0
2020-10-19,1825,11,Northeast,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,406.0,OTHER STORE,999.0,NO WEAPON,4500 W  HOLLYWOOD                    BL,NO CROSS STREET,34.0993,-118.2837,1,950.0,1
2022-07-05,1300,14,Pacific,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",17,F,B,101.0,STREET,999.0,NO WEAPON,8800    READING                      AV,NO CROSS STREET,33.9579,-118.3819,2,0.0,0
2022-10-21,1235,20,Olympic,354,THEFT OF IDENTITY,53,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,500 N  WINDSOR                      BL,NO CROSS STREET,34.079,-118.3196,5,0.0,0
2020-06-10,2130,12,77th Street,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),32,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1000 W  GAGE                         AV,NO CROSS STREET,33.9822,-118.2915,3,399.0,1
2021-10-10,530,13,Newton,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,100 W  41ST                         PL,NO CROSS STREET,34.0082,-118.274,7,20000.0,1
2020-09-23,2130,13,Newton,901,VIOLATION OF RESTRAINING ORDER,17,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1500 E  49TH                         ST,NO CROSS STREET,33.9984,-118.2478,3,0.0,0
2021-07-24,2200,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),60,F,W,707.0,GARAGE/CARPORT,999.0,NO WEAPON,12400 W  JEFFERSON                    BL,NO CROSS STREET,33.9782,-118.422,6,20000.0,1
2020-10-15,1555,14,Pacific,626,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,A,117.0,BEACH,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",OCEAN FRONT,PARK                         AV,33.9912,-118.4775,4,0.0,0
2021-04-03,2115,7,Wilshire,310,BURGLARY,82,M,W,108.0,PARKING LOT,999.0,NO WEAPON,8900    BURTON                       WY,NO CROSS STREET,34.0721,-118.3861,6,10000.0,1
2021-02-26,1700,10,West Valley,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,X,119.0,"PORCH, RESIDENTIAL",999.0,NO WEAPON,18200    VALLEY VISTA                 BL,NO CROSS STREET,34.1629,-118.5263,5,950.0,1
2022-08-18,1145,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),50,M,W,404.0,DEPARTMENT STORE,999.0,NO WEAPON,21700    VICTORY                      BL,NO CROSS STREET,34.1877,-118.6015,4,950.0,1
2022-09-07,145,9,Van Nuys,310,BURGLARY,53,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,7200 N  SEPULVEDA                    BL,NO CROSS STREET,34.2013,-118.4662,3,10000.0,1
2021-01-09,1525,7,Wilshire,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",50,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,6500    ORANGE                       ST,NO CROSS STREET,34.065,-118.3697,6,0.0,0
2022-02-06,1200,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,5200    WHITSETT                     AV,NO CROSS STREET,34.1638,-118.4087,7,900.0,1
2021-05-12,600,16,Foothill,624,BATTERY - SIMPLE ASSAULT,68,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6400    VALMONT                      ST,NO CROSS STREET,34.2513,-118.2724,3,0.0,0
2022-07-02,1700,6,Hollywood,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,X,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1600    VINE                         ST,NO CROSS STREET,34.0998,-118.3267,6,20000.0,1
2021-12-05,1539,11,Northeast,440,THEFT PLAIN - PETTY ($950 & UNDER),23,M,B,108.0,PARKING LOT,999.0,NO WEAPON,2900    LOS FELIZ                    BL,NO CROSS STREET,34.1262,-118.2634,7,950.0,1
2020-02-03,900,21,Topanga,888,TRESPASSING,33,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,22000    BAHAMA                       ST,NO CROSS STREET,34.2318,-118.6066,1,0.0,0
2021-03-20,1000,10,West Valley,440,THEFT PLAIN - PETTY ($950 & UNDER),63,M,W,119.0,"PORCH, RESIDENTIAL",999.0,NO WEAPON,4500    NOGALES                      DR,NO CROSS STREET,34.1534,-118.5418,6,950.0,1
2021-12-06,2100,1,Central,330,BURGLARY FROM VEHICLE,40,M,X,123.0,PARKING UNDERGROUND/BUILDING,999.0,NO WEAPON,600 N  FIGUEROA                     ST,NO CROSS STREET,34.0627,-118.2463,1,2000.0,1
2020-01-11,215,3,Southwest,440,THEFT PLAIN - PETTY ($950 & UNDER),44,F,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,2800 W  42ND                         ST,NO CROSS STREET,34.0072,-118.3239,6,950.0,1
2020-05-14,1300,18,Southeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,10300 S  CENTRAL                      AV,NO CROSS STREET,33.947,-118.2594,4,950.0,1
2022-05-31,1730,11,Northeast,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",22,M,W,101.0,STREET,999.0,NO WEAPON,AVENUE 26,FIGUEROA,34.0842,-118.2228,2,900.0,1
2022-01-01,2205,13,Newton,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,6200 S  SAN PEDRO                    ST,NO CROSS STREET,33.9833,-118.2696,6,20000.0,1
2021-07-11,2305,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),51,M,W,101.0,STREET,999.0,NO WEAPON,1900    LUCILE                       AV,NO CROSS STREET,34.096,-118.2733,7,20000.0,1
2020-11-03,2215,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 E  MANCHESTER                   AV,NO CROSS STREET,33.9601,-118.2695,2,0.0,0
2022-07-17,300,14,Pacific,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,H,503.0,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",9800    AIRPORT                      BL,NO CROSS STREET,33.9472,-118.3909,7,0.0,0
2023-06-27,700,3,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",4600    COLISEUM                     ST,NO CROSS STREET,34.0169,-118.3472,2,0.0,0
2022-07-30,1200,2,Rampart,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400 S  BURLINGTON                   AV,NO CROSS STREET,34.0605,-118.2695,6,0.0,0
2022-08-24,1000,21,Topanga,220,ATTEMPTED ROBBERY,32,M,H,727.0,SHOPPING MALL (COMMON AREA),207.0,OTHER KNIFE,6600    TOPANGA CANYON               BL,NO CROSS STREET,34.1904,-118.6059,3,2000.0,1
2022-08-06,130,21,Topanga,330,BURGLARY FROM VEHICLE,40,F,H,104.0,DRIVEWAY,999.0,NO WEAPON,5100    CAMPO                        RD,NO CROSS STREET,34.1611,-118.5995,6,2000.0,1
2020-12-21,2100,3,Southwest,310,BURGLARY,27,M,B,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,4200 S  BRONSON                      AV,NO CROSS STREET,34.008,-118.3333,1,10000.0,1
2023-04-11,1945,6,Hollywood,624,BATTERY - SIMPLE ASSAULT,45,M,H,203.0,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",6700    HOLLYWOOD                    BL,NO CROSS STREET,34.1016,-118.3361,2,0.0,0
2022-12-19,2100,4,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),49,M,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,4000    VIA MARISOL,NO CROSS STREET,34.0935,-118.1856,1,20000.0,1
2022-01-19,1130,1,Central,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,00    GATEWAY PLZ,NO CROSS STREET,34.0547,-118.2335,3,20000.0,1
2023-04-26,2100,12,77th Street,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,NEW HAMPSHIRE                AV,81ST                         ST,33.9655,-118.2929,3,20000.0,1
2020-06-14,1705,15,N Hollywood,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,H,104.0,DRIVEWAY,312.0,PIPE/METAL PIPE,11100    COHASSET                     ST,NO CROSS STREET,34.2066,-118.3725,7,0.0,0
2021-09-26,800,12,77th Street,922,CHILD STEALING,32,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1400 W  82ND                         ST,NO CROSS STREET,33.9646,-118.3003,7,0.0,0
2020-11-12,800,14,Pacific,310,BURGLARY,61,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,300    WINDWARD                     AV,NO CROSS STREET,33.9892,-118.4693,4,10000.0,1
2021-10-26,1850,15,N Hollywood,310,BURGLARY,29,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,5500    KLUMP                        AV,NO CROSS STREET,34.17,-118.3752,2,10000.0,1
2023-03-09,1615,5,Harbor,624,BATTERY - SIMPLE ASSAULT,15,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",W  12TH                         ST,SAN PEDRO,33.7321,-118.295,4,0.0,0
2022-11-23,1830,18,Southeast,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,700 W  REDONDO BEACH                BL,NO CROSS STREET,33.8926,-118.2874,3,20000.0,1
